stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,level_id,stop_timezone,platform_code,wheelchair_boarding,stop_code,stop_url,stop_desc
node/7835947935,Cité Diaspora,5.399727,-3.965065,,,,,,,,,,
node/7835947937,Rosier Programme 6,5.396266,-3.969173,,,,,,,,,,
node/7835947938,Chez Miss Zahui,5.369604,-3.960254,,,,,,,,,,
node/7835947939,Station,5.362739,-3.959781,,,,,,,,,,
node/7836077585,Station,5.363017,-3.959714,,,,,,,,,,
node/7836077586,Carrefour Guiraud,5.371540,-3.957734,,,,,,,,,,
node/7836077587,Carrefour Belle Côte,5.383084,-3.968185,,,,,,,,,,
node/7836077589,SGBCI,5.387401,-3.974794,,,,,,,,,,
node/7836077590,Immeuble Sylla,5.392594,-3.976209,,,,,,,,,,
node/7836077591,Angré Petro Ivoire,5.404315,-3.990144,,,,,,,,,,
node/7836077592,Angré Petro Ivoire,5.404447,-3.990511,,,,,,,,,,
node/7836077593,Station,5.363091,-3.959411,,,,,,,,,,
node/7836121074,Leader price,5.339609,-3.975146,,,,,,,,,,
node/7836121075,Carrefour Flambeau,5.340679,-3.974684,,,,,,,,,,
node/7836121076,Carrefour marché,5.345424,-3.974897,,,,,,,,,,
node/7836121077,Carrefour garage,5.347790,-3.975596,,,,,,,,,,
node/7836121079,Carrefour marché,5.345340,-3.974784,,,,,,,,,,
node/7836121081,Feu de Leader price,5.339568,-3.975058,,,,,,,,,,
node/7837854395,Rue 12,5.307079,-3.963955,,,,,,,,,,
node/7837854396,Rue 12,5.301604,-4.010562,,,,,,,,,,
node/7837854397,Rue 12,5.301674,-4.010528,,,,,,,,,,
node/7837854398,Marché Samsung,5.299778,-4.007381,,,,,,,,,,
node/7837854399,Boulevard,5.294765,-3.978511,,,,,,,,,,
node/7837854401,Anoumabo sans fil,5.307082,-3.964047,,,,,,,,,,
node/7839982486,Maison Blanche,5.311771,-3.960773,,,,,,,,,,
node/7839982587,Carrefour Milieu,5.311633,-3.968798,,,,,,,,,,
node/7839982685,Carrefour Lycée,5.303425,-3.976172,,,,,,,,,,
node/7839982686,Au Bambou,5.311744,-3.966382,,,,,,,,,,
node/7839982785,Carrefour Milieu,5.311681,-3.968808,,,,,,,,,,
node/7839982885,Carrefour Lycée,5.303231,-3.975983,,,,,,,,,,
node/7840094085,Gare Sotra Marcory,5.308325,-3.983570,,,,,,,,,,
node/7840094285,Pharmacie Roma,5.308898,-3.977223,,,,,,,,,,
node/7840094286,Gare Sotra Marcory,5.308437,-3.983923,,,,,,,,,,
node/7840247685,CTAO,5.308249,-3.956618,,,,,,,,,,
node/7840247785,Ferraille,5.308686,-3.964053,,,,,,,,,,
node/7840247786,Gare d'Adjamé,5.311760,-3.964165,,,,,,,,,,
node/7840676797,Institut Froebel,5.311651,-3.973703,,,,,,,,,,
node/7840676798,Carrefour Diabaté,5.308278,-3.961474,,,,,,,,,,
node/7840676799,Carrefour Amangou,5.311625,-3.970704,,,,,,,,,,
node/7840690990,Carrefour Marché,5.308291,-3.963944,,,,,,,,,,
node/7840690991,Gare Sotra Marcory,5.308304,-3.983662,,,,,,,,,,
node/7840697489,En bas du pont,5.303307,-3.976167,,,,,,,,,,
node/7840697490,CTAO,5.308315,-3.956618,,,,,,,,,,
node/7840790185,Hibiscus,5.299489,-3.979679,,,,,,,,,,
node/7840790285,Mairie de Marcory,5.291183,-3.990110,,,,,,,,,,
node/7840790286,Hibiscus,5.299569,-3.979733,,,,,,,,,,
node/7840790387,Mairie de Marcory,5.290823,-3.990230,,,,,,,,,,
node/7840850687,Elysée Viera,5.351922,-3.971747,,,,,,,,,,
node/7840850688,Carrefour Alpha,5.353498,-3.969726,,,,,,,,,,
node/7840850689,Station Riviera 2,5.351409,-3.976342,,,,,,,,,,
node/7840862585,Station Riviera 2,5.351303,-3.976237,,,,,,,,,,
node/7840862887,9 Kilo,5.357379,-3.964374,,,,,,,,,,
node/7841011316,Saint Jean,5.335653,-4.003885,,,,,,,,,,
node/7841011317,Lycée Classique d'Abidjan,5.331460,-4.004401,,,,,,,,,,
node/7841011318,Hôtel Ivoire,5.328262,-4.004810,,,,,,,,,,
node/7841011319,Gare Blockauss,5.325093,-4.001539,,,,,,,,,,
node/7841011321,Parking,5.326574,-4.001499,,,,,,,,,,
node/7841011322,Hôtel Ivoire,5.327839,-4.004414,,,,,,,,,,
node/7841011323,Lycée Classique d'Abidjan,5.331778,-4.004594,,,,,,,,,,
node/7841011324,Petite gare Blockhaus / Saint Jean,5.335672,-4.004132,,,,,,,,,,
node/7842766285,Gare Blockauss,5.325046,-4.001546,,,,,,,,,,
node/7842766286,CHU de Cocody,5.346718,-3.994593,,,,,,,,,,
node/7842766287,CHU de Cocody,5.346471,-3.994667,,,,,,,,,,
node/7842766486,Cocotier,5.344574,-3.997987,,,,,,,,,,
node/7842766585,INSAAC,5.345435,-3.997145,,,,,,,,,,
node/7842767185,Sup Elite,5.341950,-3.999304,,,,,,,,,,
node/7842767186,Allocodrome,5.338118,-3.999820,,,,,,,,,,
node/7842767187,Devant Campus,5.346264,-3.992790,,,,,,,,,,
node/7842852286,CIE Cocody St-Jean,5.338548,-4.003779,,,,,,,,,,
node/7842905485,Carrefour 1ère Dame,5.331295,-4.000908,,,,,,,,,,
node/7842905486,Carrefour pilote,5.332679,-4.000464,,,,,,,,,,
node/7842905585,Feu du 8ème,5.335188,-4.000230,,,,,,,,,,
node/7842905586,PMI Cocody,5.333706,-4.000327,,,,,,,,,,
node/7842905685,Feu du 8ème,5.335183,-4.000155,,,,,,,,,,
node/7843264988,Carrefour Akouédo / Synacassi 2,5.346216,-3.945997,,,,,,,,,,
node/7843272685,Jacques Prévert / Synacassi 1,5.345954,-3.949556,,,,,,,,,,
node/7843525285,Cité Belles Fleurs Riviera 3,5.346368,-3.952609,,,,,,,,,,
node/7843525386,Ecole Libanaise,5.328428,-3.945065,,,,,,,,,,
node/7843927985,Siporex - Gare SBTA,5.355730,-4.074562,,,,,,,,,,
node/7843927986,Poisson d’Afrique,5.346717,-4.072262,,,,,,,,,,
node/7843927987,Siporex - Pharmacie,5.355687,-4.074544,,,,,,,,,,
node/7843928085,Toit Rouge Jean-Paul 2,5.330652,-4.047391,,,,,,,,,,
node/7843928086,Collège Jeunnes Filles Singa,5.328832,-4.049157,,,,,,,,,,
node/7843928185,Toit Rouge Jean-Paul 2,5.330605,-4.047347,,,,,,,,,,
node/7843928285,Auchan,5.330940,-4.051508,,,,,,,,,,
node/7843928385,Offoumou Yapo,5.331736,-4.052330,,,,,,,,,,
node/7844053285,5 étoiles,5.336637,-4.062241,,,,,,,,,,
node/7844053286,Carrefour Koweit,5.322194,-4.054081,,,,,,,,,,
node/7844054485,Carrefour Koweit,5.322144,-4.054089,,,,,,,,,,
node/7847553385,Siporex,5.355710,-4.073597,,,,,,,,,,
node/7847553386,Carrefour Zone,5.369063,-4.080678,,,,,,,,,,
node/7847553387,Siporex,5.355992,-4.073290,,,,,,,,,,
node/7847553485,Carrefour Zone,5.369180,-4.080191,,,,,,,,,,
node/7847553585,Mosquée,5.361869,-4.068804,,,,,,,,,,
node/7855287155,Carrefour sapeur-pompier,5.328311,-4.061140,,,,,,,,,,
node/7855287156,Cité Gem2,5.327900,-4.062754,,,,,,,,,,
node/7855287157,Marché,5.325679,-4.062387,,,,,,,,,,
node/7855287158,Carrefour Hôtel Lagunaire,5.324618,-4.062336,,,,,,,,,,
node/7855287159,Terminus 37 Camp Militaire,5.322303,-4.062336,,,,,,,,,,
node/7855287160,Yopougon camp militaire - King Cash,5.318985,-4.061587,,,,,,,,,,
node/7855287161,Carrefour Hôtel Lagunaire,5.324799,-4.062418,,,,,,,,,,
node/7855287162,Carrefour Camp militaire,5.323368,-4.062429,,,,,,,,,,
node/7855287164,Yopougon camp militaire - King Cash,5.318986,-4.061687,,,,,,,,,,
node/7855287166,Carrefour sapeur-pompier,5.328353,-4.061189,,,,,,,,,,
node/7855330728,Carrefour,5.328987,-4.070950,,,,,,,,,,
node/7855330729,CNPS,5.328135,-4.065431,,,,,,,,,,
node/7855330730,Kouté Terminus 40,5.330287,-4.074162,,,,,,,,,,
node/7855330732,Kouté Terminus 40,5.330346,-4.074118,,,,,,,,,,
node/7855330733,Carrefour Kouté,5.329052,-4.069383,,,,,,,,,,
node/7855330734,CNPS,5.328235,-4.065753,,,,,,,,,,
node/7855330735,Pharmacie Nankoko,5.328061,-4.063188,,,,,,,,,,
node/7866306286,Prison Civil,5.392394,-4.083521,,,,,,,,,,
node/7866306485,Prison Civil,5.392289,-4.083538,,,,,,,,,,
node/7866306685,Gabriel Gare,5.356397,-4.072602,,,,,,,,,,
node/7866467486,Siporex - Pharmacie,5.355551,-4.074562,,,,,,,,,,
node/7869419886,Mossikro,5.340938,-4.046652,,,,,,,,,,
node/7869419985,Ô Blé Doré,5.346700,-4.067727,,,,,,,,,,
node/7869420085,Ciné Cool,5.346679,-4.065575,,,,,,,,,,
node/7869420086,Café Jackpot,5.346634,-4.066128,,,,,,,,,,
node/7869420285,carrefour Marché Wassakara,5.350989,-4.068742,,,,,,,,,,
node/7869930487,Gare des Taxis,5.414946,-4.030167,,,,,,,,,,
node/7869930985,1er Carrefour,5.414995,-4.031544,,,,,,,,,,
node/7869930986,Petit Carrefour,5.414876,-4.029017,,,,,,,,,,
node/7869930987,Abobo Gare Mairie,5.420903,-4.019002,,,,,,,,,,
node/7873450686,Complexe,5.340497,-4.062257,,,,,,,,,,
node/7873450785,Brésil,5.335705,-4.062243,,,,,,,,,,
node/7873450786,Pharmacie Laoulo,5.333227,-4.062349,,,,,,,,,,
node/7875553955,Ancien Lavage,5.340815,-4.073046,,,,,,,,,,
node/7875553956,Carrefour marché de Selmer,5.340834,-4.068002,,,,,,,,,,
node/7875553957,Complexe,5.340822,-4.062508,,,,,,,,,,
node/7875553958,Carrefour Lama Fofana,5.337894,-4.055012,,,,,,,,,,
node/7875553959,Coopec Selmer,5.340743,-4.066708,,,,,,,,,,
node/7875553960,Ancien Lavage,5.340733,-4.073051,,,,,,,,,,
node/7875631029,Espace Karamel,5.340800,-4.065798,,,,,,,,,,
node/7875631032,Carrefour marché de Selmer,5.340722,-4.067784,,,,,,,,,,
node/7876023212,Picasso,5.338970,-4.062162,,,,,,,,,,
node/7876023214,Collège Sôna,5.331248,-4.062042,,,,,,,,,,
node/7876023217,Collège Sôna,5.331220,-4.062183,,,,,,,,,,
node/7876057936,Rond-point du Palais de justice,5.325454,-4.076925,,,,,,,,,,
node/7876057937,Carrefour Lycée,5.326056,-4.073902,,,,,,,,,,
node/7876057940,Passeport,5.326434,-4.059969,,,,,,,,,,
node/7876057941,Rond-point du Palais de justice,5.325186,-4.077045,,,,,,,,,,
node/7876367205,Carrefour Asanvon,5.332464,-4.067099,,,,,,,,,,
node/7876367206,Saguidiba,5.332129,-4.073153,,,,,,,,,,
node/7876367208,Saguidiba,5.332246,-4.073152,,,,,,,,,,
node/7876367209,Carrefour Lonaci,5.332418,-4.068605,,,,,,,,,,
node/7876367210,Harmonie,5.332192,-4.065408,,,,,,,,,,
node/7876448804,Carrefour Gandhi,5.323684,-4.060310,,,,,,,,,,
node/7876448805,carrefour Santé Village,5.309626,-4.043977,,,,,,,,,,
node/7876448806,Abobo Doumé Bateau-bus,5.311357,-4.035971,,,,,,,,,,
node/7876448807,Abobo Doumé Bateau-bus,5.311319,-4.035860,,,,,,,,,,
node/7876448808,Marché Abobo Doumé,5.307836,-4.038501,,,,,,,,,,
node/7876565391,"Gare de Woro Woro, Deux Plateau - Vallon",5.378246,-4.006315,,,,,,,,,,
node/7876565392,Cash Ivoire,5.385108,-3.991214,,,,,,,,,,
node/7876565393,Opera,5.385280,-3.992774,,,,,,,,,,
node/7876565394,Termunis Pont Soro,5.384991,-3.983035,,,,,,,,,,
node/7876565395,Restaurant Rehobaoth,5.390961,-3.986459,,,,,,,,,,
node/7876580786,Carrefour Pitch,5.346630,-4.060443,,,,,,,,,,
node/7876580885,Ancien Bel Air,5.346606,-4.059358,,,,,,,,,,
node/7876590801,Allocodrome Chez Rose,5.384474,-3.994462,,,,,,,,,,
node/7876590802,Cascades,5.380604,-3.985442,,,,,,,,,,
node/7876590804,Cascades,5.380599,-3.985327,,,,,,,,,,
node/7876590805,Opera,5.385195,-3.992781,,,,,,,,,,
node/7876590806,Station Service Total Las Palmas,5.380786,-3.995067,,,,,,,,,,
node/7876590807,Lavage Professionel,5.379993,-3.996229,,,,,,,,,,
node/7876590808,"Gare de Woro Woro, Deux Plateau - Vallon",5.378183,-4.006195,,,,,,,,,,
node/7876632886,Carrefour Gecos-Formation,5.347435,-4.057112,,,,,,,,,,
node/7876632887,Millionnaire Antenne,5.348257,-4.050459,,,,,,,,,,
node/7876632985,Bel Air,5.346726,-4.062921,,,,,,,,,,
node/7876633085,Carrefour Pitch,5.346718,-4.060438,,,,,,,,,,
node/7876633086,Carrefour Gecos-Formation,5.347304,-4.057088,,,,,,,,,,
node/7876633185,Millionnaire Antenne,5.348190,-4.050549,,,,,,,,,,
node/7876641853,Carrefour Gadji,5.379084,-3.999607,,,,,,,,,,
node/7876641854,Station Service Shell,5.384556,-3.987513,,,,,,,,,,
node/7876641855,Organisation Mondiale de la Santé,5.383862,-3.993176,,,,,,,,,,
node/7878290488,Carrefour CFOMIS,5.330873,-4.063784,,,,,,,,,,
node/7878315786,Carrefour Lonaci,5.332345,-4.068647,,,,,,,,,,
node/7878317585,Carrefour Sicogi 10,5.332264,-4.072461,,,,,,,,,,
node/7878317586,Canaan,5.332416,-4.066279,,,,,,,,,,
node/7878317785,Carrefour Marché,5.329518,-4.063527,,,,,,,,,,
node/7878317885,Saint Mathias,5.332177,-4.070461,,,,,,,,,,
node/7878348685,Carrefour Saint Laurent,5.325105,-4.069926,,,,,,,,,,
node/7878348686,Carrefour Saint Laurent,5.325064,-4.070702,,,,,,,,,,
node/7878348885,Carrefour Camp militaire,5.323587,-4.062328,,,,,,,,,,
node/7878384486,Carrefour Sebgé,5.326001,-4.049199,,,,,,,,,,
node/7878395385,Carrefour le Boss,5.324572,-4.049664,,,,,,,,,,
node/7878395585,Immeuble Elite,5.330096,-4.046724,,,,,,,,,,
node/7878395586,Ciollège OSCAD,5.327616,-4.047188,,,,,,,,,,
node/7878542186,Boulagerie Blé Doré,5.323569,-4.056587,,,,,,,,,,
node/7878542187,Collège Saint Augustin,5.323351,-4.056224,,,,,,,,,,
node/7881213785,Carrefour Saint Laurent,5.325420,-4.070148,,,,,,,,,,
node/7881213885,Garage,5.328454,-4.069431,,,,,,,,,,
node/7881213886,Carrefour Kouté,5.328857,-4.069285,,,,,,,,,,
node/7881343885,Carrefour CP1,5.340796,-4.071576,,,,,,,,,,
node/7881343886,Complexe,5.340692,-4.062557,,,,,,,,,,
node/7881344086,Carrefour Complexe,5.340731,-4.064287,,,,,,,,,,
node/7881452485,Keneya,5.346649,-4.073668,,,,,,,,,,
node/7881452486,Marché Gouro,5.347782,-4.076148,,,,,,,,,,
node/7881452487,Nouveau Goudron,5.355304,-4.079310,,,,,,,,,,
node/7881452686,Nouveau Goudron,5.355303,-4.079383,,,,,,,,,,
node/7881452786,Pharmacie de l'Amitié,5.353534,-4.079310,,,,,,,,,,
node/7881452787,CDCI,5.352128,-4.079282,,,,,,,,,,
node/7881452788,Keneya,5.346697,-4.073838,,,,,,,,,,
node/7881639185,Gare CTE,5.361933,-4.066799,,,,,,,,,,
node/7881639186,Pharmacie La Délivrance,5.368776,-4.079430,,,,,,,,,,
node/7881639187,Huake Automobile,5.370756,-4.075902,,,,,,,,,,
node/7881639285,Carrefour harriste,5.364948,-4.068142,,,,,,,,,,
node/7881639385,Carrefour Château,5.366490,-4.070936,,,,,,,,,,
node/7881639585,Carrefour Zone,5.369114,-4.080232,,,,,,,,,,
node/7884163082,Gare Carrefour Deux Plateaux,5.364862,-4.015602,,,,,,,,,,
node/7884163083,Cratos,5.368417,-4.004162,,,,,,,,,,
node/7884163084,2 Plateaux Vallon,5.361805,-3.989986,,,,,,,,,,
node/7884215688,ENA,5.362395,-3.996787,,,,,,,,,,
node/7884215689,Gare Carrefour Deux Plateaux,5.364866,-4.015506,,,,,,,,,,
node/7884296055,Escaliers,5.365350,-4.013664,,,,,,,,,,
node/7884296056,Eglise,5.370624,-3.999874,,,,,,,,,,
node/7884296057,SOCOCE,5.373121,-3.999940,,,,,,,,,,
node/7884296058,Pizzaria,5.374383,-3.995436,,,,,,,,,,
node/7884296059,Commissariat du 12è,5.373956,-3.992097,,,,,,,,,,
node/7884296060,Grand Portail,5.373996,-3.995170,,,,,,,,,,
node/7884296061,Commissariat du 12è,5.373896,-3.992104,,,,,,,,,,
node/7884296062,Boulangerie le Roi du Pain,5.374844,-3.998146,,,,,,,,,,
node/7884343660,Adjamé Liberté,5.353998,-4.016516,,,,,,,,,,
node/7884343661,Somafix,5.348330,-4.018984,,,,,,,,,,
node/7884343662,Gare Saint Michel,5.346543,-4.022584,,,,,,,,,,
node/7884343663,Gare Saint Michel,5.346594,-4.022546,,,,,,,,,,
node/7884343665,Adjamé Liberté,5.354202,-4.016565,,,,,,,,,,
node/7884348009,Las Palmas,5.380512,-3.994512,,,,,,,,,,
node/7884438888,Carrefour CHU,5.355272,-4.088969,,,,,,,,,,
node/7884438889,Carrefour Marché,5.355337,-4.086596,,,,,,,,,,
node/7884438891,Bon Prix,5.355873,-4.070103,,,,,,,,,,
node/7884438892,Carrefour Gabriel Gare,5.355803,-4.071602,,,,,,,,,,
node/7884438893,Marché Siporex,5.355643,-4.075623,,,,,,,,,,
node/7884438894,Carrefour Marché Siporex,5.355492,-4.079257,,,,,,,,,,
node/7884438895,Carrefour Zone,5.355309,-4.085189,,,,,,,,,,
node/7884438897,Carrefour CHU,5.355190,-4.088968,,,,,,,,,,
node/7884491886,Petit Carrefour,5.414757,-4.028713,,,,,,,,,,
node/7884491887,Terminus 51-52,5.414980,-4.033252,,,,,,,,,,
node/7884492185,Abobo Gendarmerie,5.425798,-4.021082,,,,,,,,,,
node/7884492285,Carrefour 21ème,5.414528,-4.024207,,,,,,,,,,
node/7884492286,Terminus 51-52,5.415111,-4.033272,,,,,,,,,,
node/7884545387,Après le Pont,5.364508,-4.082793,,,,,,,,,,
node/7884545388,Carrefour Zone,5.355655,-4.084834,,,,,,,,,,
node/7884552460,Sotaci,5.369899,-4.081768,,,,,,,,,,
node/7884552461,Micao - Fin goudron,5.377721,-4.096352,,,,,,,,,,
node/7884552462,Micao - Fin goudron,5.377817,-4.096304,,,,,,,,,,
node/7884616329,Au Mouton,5.346963,-4.085707,,,,,,,,,,
node/7884616330,Carrefour Koudous,5.346967,-4.087302,,,,,,,,,,
node/7884616331,Carrefour CHU,5.354980,-4.089283,,,,,,,,,,
node/7884616333,Carrefour CHU,5.354974,-4.089152,,,,,,,,,,
node/7884616334,Au Mouton,5.347028,-4.085752,,,,,,,,,,
node/7884616335,Au feu du Phoenix,5.347924,-4.078949,,,,,,,,,,
node/7884632289,Abobo Marché,5.423937,-4.015248,,,,,,,,,,
node/7884635486,Terminus 1 Mosquée Ado Kennedy,5.423589,-3.997918,,,,,,,,,,
node/7884635587,Carrefour 14ème,5.423501,-4.014390,,,,,,,,,,
node/7884635588,Carrefour Express,5.422545,-4.002801,,,,,,,,,,
node/7884640186,Terminus 1 Mosquée Ado Kennedy,5.423652,-3.997704,,,,,,,,,,
node/7884683655,Carrefour Gabriel Gare,5.355689,-4.071535,,,,,,,,,,
node/7884683656,Mairie de Yopougon,5.343942,-4.067896,,,,,,,,,,
node/7884683657,Carrefour Jean Baptiste de la Salle,5.348455,-4.067927,,,,,,,,,,
node/7884683658,Carrefour SODECI,5.350978,-4.070499,,,,,,,,,,
node/7884683659,Lavage Auto,5.354206,-4.071596,,,,,,,,,,
node/7884683661,Carrefour Gabriel Gare,5.355695,-4.071600,,,,,,,,,,
node/7884683662,Collège Moderne Amadou Hampaté Ba,5.350439,-4.067800,,,,,,,,,,
node/7884683663,Mairie de Yopougon,5.343936,-4.067792,,,,,,,,,,
node/7884688605,Bel Air,5.346590,-4.063866,,,,,,,,,,
node/7884688606,Restaurant Wamh,5.347510,-4.067886,,,,,,,,,,
node/7884688607,Carrefour SODECI,5.351072,-4.070677,,,,,,,,,,
node/7884688610,Bel Air,5.346722,-4.063965,,,,,,,,,,
node/7884719686,Pharmacie Santé,5.423690,-4.015580,,,,,,,,,,
node/7884720085,Marché du Dokui,5.395864,-4.000990,,,,,,,,,,
node/7884720185,Marché du Dokui,5.395789,-4.001090,,,,,,,,,,
node/7884720285,Rond Point,5.396511,-4.002914,,,,,,,,,,
node/7884722630,Parc auto,5.347979,-4.095350,,,,,,,,,,
node/7884722631,Pharmacie Bethesda,5.348960,-4.095347,,,,,,,,,,
node/7884722632,Coopec Ananeraie,5.347343,-4.095336,,,,,,,,,,
node/7884722633,Supermarché Nasr,5.350503,-4.095304,,,,,,,,,,
node/7884722634,Station Total Ananeraie,5.354890,-4.095336,,,,,,,,,,
node/7884722635,Station Total Ananeraie,5.354881,-4.095202,,,,,,,,,,
node/7884722637,Coopec Ananeraie,5.347338,-4.095231,,,,,,,,,,
node/7884794185,Plaque 1,5.435448,-4.006740,,,,,,,,,,
node/7884794285,Abobo Marché,5.424073,-4.015394,,,,,,,,,,
node/7884829885,Abobo Marché,5.423795,-4.015122,,,,,,,,,,
node/7885028586,Carrefour Perception,5.487720,-4.051553,,,,,,,,,,
node/7885028587,Carrefour marché,5.496542,-4.051653,,,,,,,,,,
node/7885028588,Carrefour Terrain,5.501198,-4.052167,,,,,,,,,,
node/7885028590,Carrefour Sylla,5.486373,-4.051386,,,,,,,,,,
node/7885028591,Carrefour Policier,5.483480,-4.051281,,,,,,,,,,
node/7885028987,Carrefour Maternité,5.498501,-4.051299,,,,,,,,,,
node/7885028988,Carrefour Garage,5.487175,-4.051409,,,,,,,,,,
node/7885074885,Ancienne Gendarmerie,5.461897,-4.053752,,,,,,,,,,
node/7887860476,Au feu du Phoenix,5.347832,-4.078953,,,,,,,,,,
node/7887860477,Coopec Ananeraie,5.346957,-4.095214,,,,,,,,,,
node/7887860478,Coopec Ananeraie,5.347037,-4.095223,,,,,,,,,,
node/7887860479,Carrefour Niangon,5.347044,-4.089347,,,,,,,,,,
node/7887876462,Ô Blé Doré,5.346623,-4.067901,,,,,,,,,,
node/7887876463,KS,5.346589,-4.070503,,,,,,,,,,
node/7887876464,Pharmacie Keneya,5.346606,-4.072937,,,,,,,,,,
node/7887876466,Pharmacie Keneya,5.346706,-4.072925,,,,,,,,,,
node/7888055021,Bel Air - Station,5.346625,-4.062775,,,,,,,,,,
node/7888087745,Pharmacie du Cinéma Boissy,5.327234,-4.050877,,,,,,,,,,
node/7888087746,Carrefour sapeur-pompier,5.328827,-4.060627,,,,,,,,,,
node/7888129900,Station Service Shell,5.320574,-4.043967,,,,,,,,,,
node/7888143686,Carrefour Cissé,5.482727,-4.051368,,,,,,,,,,
node/7888143986,Gare d'Anyama,5.480971,-4.052939,,,,,,,,,,
node/7888144686,Carrefour Garage,5.487125,-4.051509,,,,,,,,,,
node/7888144687,Mairie d'Anyama,5.506960,-4.053671,,,,,,,,,,
node/7888144688,Carrefour marché,5.496336,-4.051555,,,,,,,,,,
node/7888144689,Carrefour Perception,5.487820,-4.051418,,,,,,,,,,
node/7888144786,Carrefour Sylla,5.486407,-4.051477,,,,,,,,,,
node/7888144885,Carrefour Policier,5.483622,-4.051400,,,,,,,,,,
node/7888144985,Carrefour Poteaux,5.489010,-4.051588,,,,,,,,,,
node/7888144986,La Poste,5.495220,-4.051794,,,,,,,,,,
node/7888144987,Carrefour Maternité,5.498356,-4.051400,,,,,,,,,,
node/7888144989,Gare d'Anyama,5.480702,-4.053011,,,,,,,,,,
node/7888145085,Mairie d'Anyama,5.507161,-4.053824,,,,,,,,,,
node/7888145285,Ecole Plateau,5.500494,-4.051781,,,,,,,,,,
node/7888148152,Sable-SGBCI,5.355272,-4.065681,,,,,,,,,,
node/7888217787,Carrefour Bassolé,5.441075,-4.008681,,,,,,,,,,
node/7888218088,Houphouët-Boigny,5.442953,-4.008831,,,,,,,,,,
node/7888218089,4 Etages,5.438608,-4.007821,,,,,,,,,,
node/7888218090,Plaque 2,5.438703,-4.005887,,,,,,,,,,
node/7888218686,Plaque 1,5.435425,-4.006667,,,,,,,,,,
node/7888223366,Mossikro,5.340986,-4.046350,,,,,,,,,,
node/7888223367,Collège privé Oscad,5.331654,-4.039597,,,,,,,,,,
node/7888223368,Maternité,5.315941,-4.035498,,,,,,,,,,
node/7888223369,carrefour Santé Village,5.309554,-4.044096,,,,,,,,,,
node/7888223371,Maternité,5.315938,-4.035573,,,,,,,,,,
node/7888223372,Carrefour Eglise,5.325159,-4.037228,,,,,,,,,,
node/7888223373,Mossikro,5.340915,-4.046347,,,,,,,,,,
node/7888224385,Houphouët-Boigny,5.442987,-4.008740,,,,,,,,,,
node/7888224485,Au Lycée,5.427639,-4.014571,,,,,,,,,,
node/7888269186,Gendarmerie Bandji,5.425907,-4.020598,,,,,,,,,,
node/7888269187,BC Carrefour Niamkey,5.443711,-4.026710,,,,,,,,,,
node/7888284985,BC Carrefour Niamkey,5.443618,-4.026635,,,,,,,,,,
node/7888285085,Abobo Gendarmerie,5.425997,-4.019764,,,,,,,,,,
node/7888312787,Gros Pneu,5.441069,-4.020489,,,,,,,,,,
node/7888321685,Abobo Gendarmerie,5.427920,-4.020032,,,,,,,,,,
node/7888340985,Lavage,5.435110,-4.011940,,,,,,,,,,
node/7888340986,Habitat Grâce,5.435555,-4.002813,,,,,,,,,,
node/7888341085,Boulangerie,5.435368,-4.007283,,,,,,,,,,
node/7888341086,Boulangerie,5.435301,-4.007216,,,,,,,,,,
node/7888341087,Pharmacie,5.435231,-4.008845,,,,,,,,,,
node/7888341185,Habitat Grâce,5.435444,-4.002799,,,,,,,,,,
node/7888341285,Plaque 1,5.435317,-4.006722,,,,,,,,,,
node/7888341685,Abobo Marché,5.426175,-4.014658,,,,,,,,,,
node/7888460985,Pharmacie Clotcha,5.423465,-4.002845,,,,,,,,,,
node/7888460986,Terminus 2 Carrefour Power,5.424923,-3.990250,,,,,,,,,,
node/7888460988,Commissariat 34e,5.420603,-3.990572,,,,,,,,,,
node/7888461085,Station Shell Abobo Baoulé,5.421108,-3.990525,,,,,,,,,,
node/7888461185,Abobo Gare Mairie,5.420132,-4.016639,,,,,,,,,,
node/7891132286,Abobo Gendarmerie,5.426562,-4.019920,,,,,,,,,,
node/7891134585,Complexe sportif d’Abobo,5.438195,-4.016407,,,,,,,,,,
node/7891134586,Avenue Kaza,5.438120,-4.018925,,,,,,,,,,
node/7891172191,Carrefour Diamant,5.418107,-3.991080,,,,,,,,,,
node/7891177185,Station Shell Abobo Baoulé,5.421166,-3.990588,,,,,,,,,,
node/7891177186,Samaké,5.415431,-4.006016,,,,,,,,,,
node/7891521786,SGBCI,5.401715,-4.006449,,,,,,,,,,
node/7891521787,Menuiserie,5.410659,-4.006392,,,,,,,,,,
node/7891521788,Samaké,5.415487,-4.006371,,,,,,,,,,
node/7891523887,Carrefour Policier,5.398745,-4.006544,,,,,,,,,,
node/7891523888,Carrefour Kennedy,5.418490,-4.006090,,,,,,,,,,
node/7891527285,Azur Mobil,5.399831,-4.006598,,,,,,,,,,
node/7891527286,1ère Boutique,5.407220,-4.006447,,,,,,,,,,
node/7891527385,Au Lycée,5.427052,-4.014607,,,,,,,,,,
node/7894268185,Commissariat 34eme,5.420573,-3.990707,,,,,,,,,,
node/7894268186,Lavage,5.440149,-3.985002,,,,,,,,,,
node/7894269685,Carrefour Mosquée,5.441520,-3.983204,,,,,,,,,,
node/7894269785,Carrefour Power,5.425129,-3.989887,,,,,,,,,,
