trip_id,stop_id,stop_sequence,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,timepoint
623,node/7835899830,10,06:09:00,06:09:00,,,,,,0
624,node/10316599908,16,06:12:23,06:12:23,,,,,,0
624,node/10316647710,11,06:09:17,06:09:17,,,,,,0
624,node/10316647711,10,06:08:40,06:08:40,,,,,,0
624,node/10316647712,9,06:07:50,06:07:50,,,,,,0
624,node/10345772746,14,06:11:39,06:11:39,,,,,,0
624,node/10345772747,13,06:10:51,06:10:51,,,,,,0
624,node/10537278237,8,06:07:30,06:07:30,,,,,,0
624,node/10537278239,6,06:05:36,06:05:36,,,,,,0
624,node/10537278240,5,06:04:29,06:04:29,,,,,,0
624,node/10537278241,4,06:03:54,06:03:54,,,,,,0
624,node/10537278242,3,06:02:44,06:02:44,,,,,,0
624,node/10537278243,2,06:01:34,06:01:34,,,,,,0
624,node/10537278244,1,06:00:00,06:00:00,,,,,,0
624,node/7060277174,7,06:07:01,06:07:01,,,,,,0
624,node/7060277177,21,06:16:00,06:16:00,,,,,,0
624,node/7060486567,20,06:14:16,06:14:16,,,,,,0
624,node/7060486568,17,06:12:35,06:12:35,,,,,,0
624,node/7060486569,15,06:12:09,06:12:09,,,,,,0
624,node/7060486570,12,06:10:10,06:10:10,,,,,,0
624,node/7835899826,19,06:14:00,06:14:00,,,,,,0
624,node/9296285892,18,06:13:12,06:13:12,,,,,,0
625,node/10311349233,3,06:03:02,06:03:02,,,,,,0
625,node/10311349234,2,06:01:56,06:01:56,,,,,,0
625,node/10316684116,13,06:10:22,06:10:22,,,,,,0
625,node/10316684117,11,06:09:03,06:09:03,,,,,,0
625,node/10316919736,4,06:03:13,06:03:13,,,,,,0
625,node/10316919748,18,06:15:16,06:15:16,,,,,,0
625,node/10316919749,15,06:12:46,06:12:46,,,,,,0
625,node/10316919751,8,06:06:15,06:06:15,,,,,,0
625,node/10316919752,6,06:04:43,06:04:43,,,,,,0
625,node/10316919753,5,06:03:51,06:03:51,,,,,,0
625,node/10537141260,19,06:17:00,06:17:00,,,,,,0
625,node/10537141261,17,06:14:08,06:14:08,,,,,,0
625,node/10537141262,14,06:10:35,06:10:35,,,,,,0
625,node/10537141263,12,06:10:07,06:10:07,,,,,,0
625,node/10537141264,9,06:07:48,06:07:48,,,,,,0
625,node/5953580666,7,06:05:06,06:05:06,,,,,,0
625,node/7060277174,10,06:08:38,06:08:38,,,,,,0
625,node/7060486576,1,06:00:00,06:00:00,,,,,,0
625,node/9296285894,16,06:13:01,06:13:01,,,,,,0
626,node/10296520783,5,06:42:56,06:42:56,,,,,,0
626,node/10314834896,10,07:32:43,07:32:43,,,,,,0
626,node/10314834897,11,07:48:56,07:48:56,,,,,,0
626,node/10314834899,12,07:53:08,07:53:08,,,,,,0
626,node/10314834900,13,08:00:00,08:00:00,,,,,,0
626,node/10537534148,4,06:34:24,06:34:24,,,,,,0
626,node/10537534149,3,06:25:19,06:25:19,,,,,,0
626,node/10537534150,2,06:13:49,06:13:49,,,,,,0
626,node/10537534152,6,06:47:08,06:47:08,,,,,,0
626,node/7058185551,8,07:04:05,07:04:05,,,,,,0
626,node/7058225061,7,06:53:58,06:53:58,,,,,,0
626,node/7183549116,1,06:00:00,06:00:00,,,,,,0
626,node/7836077592,9,07:16:09,07:16:09,,,,,,0
627,node/10296520795,6,07:31:15,07:31:15,,,,,,0
627,node/10314834898,2,06:13:19,06:13:19,,,,,,0
627,node/10314834902,1,06:00:00,06:00:00,,,,,,0
627,node/10334345066,7,07:42:26,07:42:26,,,,,,0
627,node/10537534153,5,07:26:55,07:26:55,,,,,,0
627,node/10537534154,4,07:16:32,07:16:32,,,,,,0
627,node/7058185556,8,07:49:06,07:49:06,,,,,,0
627,node/7183549116,9,08:00:00,08:00:00,,,,,,0
627,node/9289796145,3,06:34:26,06:34:26,,,,,,0
628,node/10295423500,2,06:01:24,06:01:24,,,,,,0
628,node/10295423501,3,06:01:49,06:01:49,,,,,,0
628,node/10311330184,14,06:14:28,06:14:28,,,,,,0
628,node/10311330185,13,06:13:36,06:13:36,,,,,,0
628,node/10311330186,12,06:12:25,06:12:25,,,,,,0
628,node/10316599907,44,06:34:00,06:34:00,,,,,,0
628,node/10316647713,33,06:27:17,06:27:17,,,,,,0
628,node/10316647714,32,06:26:33,06:26:33,,,,,,0
628,node/10316647715,31,06:26:20,06:26:20,,,,,,0
628,node/10316647716,30,06:26:07,06:26:07,,,,,,0
628,node/10316647717,29,06:25:51,06:25:51,,,,,,0
628,node/10316647718,28,06:25:35,06:25:35,,,,,,0
628,node/10316647719,26,06:23:16,06:23:16,,,,,,0
628,node/10316647720,24,06:20:05,06:20:05,,,,,,0
628,node/10316647721,18,06:16:34,06:16:34,,,,,,0
628,node/10316647722,17,06:15:52,06:15:52,,,,,,0
628,node/10316684120,41,06:32:24,06:32:24,,,,,,0
628,node/10316826937,21,06:17:54,06:17:54,,,,,,0
628,node/10345772746,39,06:31:47,06:31:47,,,,,,0
628,node/10345772747,38,06:31:05,06:31:05,,,,,,0
628,node/10345772748,37,06:30:45,06:30:45,,,,,,0
628,node/10537278237,35,06:28:06,06:28:06,,,,,,0
628,node/10537534153,8,06:08:17,06:08:17,,,,,,0
628,node/10537534154,7,06:07:22,06:07:22,,,,,,0
628,node/10538268136,9,06:09:44,06:09:44,,,,,,0
628,node/10538268137,6,06:03:49,06:03:49,,,,,,0
628,node/10538268138,5,06:02:32,06:02:32,,,,,,0
628,node/5957239660,4,06:02:25,06:02:25,,,,,,0
628,node/7058185556,10,06:10:14,06:10:14,,,,,,0
628,node/7058225066,22,06:18:16,06:18:16,,,,,,0
628,node/7058225067,15,06:14:52,06:14:52,,,,,,0
628,node/7058499895,1,06:00:00,06:00:00,,,,,,0
628,node/7060486568,42,06:32:36,06:32:36,,,,,,0
628,node/7060486569,40,06:32:13,06:32:13,,,,,,0
628,node/7171567235,34,06:27:43,06:27:43,,,,,,0
628,node/7171567236,19,06:17:07,06:17:07,,,,,,0
628,node/7183549116,11,06:11:12,06:11:12,,,,,,0
628,node/7836077586,36,06:29:44,06:29:44,,,,,,0
628,node/7836077587,25,06:21:58,06:21:58,,,,,,0
628,node/7836077589,20,06:17:34,06:17:34,,,,,,0
628,node/7836077590,16,06:15:07,06:15:07,,,,,,0
628,node/9289210042,23,06:19:26,06:19:26,,,,,,0
628,node/9296225023,27,06:23:57,06:23:57,,,,,,0
628,node/9296285892,43,06:33:08,06:33:08,,,,,,0
629,node/10296520784,27,07:30:26,07:30:26,,,,,,0
629,node/10296520785,24,07:17:58,07:17:58,,,,,,0
629,node/10296557069,32,07:54:38,07:54:38,,,,,,0
629,node/10311349232,5,06:11:07,06:11:07,,,,,,0
629,node/10311349233,3,06:05:17,06:05:17,,,,,,0
629,node/10311349234,2,06:01:36,06:01:36,,,,,,0
629,node/10316647710,6,06:16:22,06:16:22,,,,,,0
629,node/10316684114,16,06:39:48,06:39:48,,,,,,0
629,node/10316684115,15,06:34:58,06:34:58,,,,,,0
629,node/10316684116,12,06:29:44,06:29:44,,,,,,0
629,node/10316684117,10,06:25:18,06:25:18,,,,,,0
629,node/10316684118,8,06:21:15,06:21:15,,,,,,0
629,node/10316684119,7,06:18:49,06:18:49,,,,,,0
629,node/10316684120,4,06:06:02,06:06:02,,,,,,0
629,node/10537141263,11,06:28:53,06:28:53,,,,,,0
629,node/10538297824,29,07:45:56,07:45:56,,,,,,0
629,node/10538297825,28,07:33:43,07:33:43,,,,,,0
629,node/10538297826,25,07:20:15,07:20:15,,,,,,0
629,node/10538297827,22,07:07:34,07:07:34,,,,,,0
629,node/10538297828,21,07:02:32,07:02:32,,,,,,0
629,node/10538297829,19,06:52:25,06:52:25,,,,,,0
629,node/10538297830,18,06:47:38,06:47:38,,,,,,0
629,node/10538297831,13,06:30:16,06:30:16,,,,,,0
629,node/6815808832,17,06:42:24,06:42:24,,,,,,0
629,node/6815808841,14,06:31:40,06:31:40,,,,,,0
629,node/6912820395,26,07:23:07,07:23:07,,,,,,0
629,node/7058499896,33,08:00:00,08:00:00,,,,,,0
629,node/7058499897,30,07:51:11,07:51:11,,,,,,0
629,node/7171567235,9,06:23:46,06:23:46,,,,,,0
629,node/7835947937,23,07:12:09,07:12:09,,,,,,0
629,node/7836077593,1,06:00:00,06:00:00,,,,,,0
629,node/9289258039,31,07:53:04,07:53:04,,,,,,0
629,node/9296225027,20,06:55:04,06:55:04,,,,,,0
63,node/10289441892,10,07:18:55,07:18:55,,,,,,0
63,node/10289441893,9,07:10:29,07:10:29,,,,,,0
63,node/10289441894,4,06:31:14,06:31:14,,,,,,0
63,node/10289441895,3,06:17:13,06:17:13,,,,,,0
63,node/10289441896,2,06:11:16,06:11:16,,,,,,0
63,node/10289441903,6,06:41:01,06:41:01,,,,,,0
63,node/7058023895,7,06:45:52,06:45:52,,,,,,0
63,node/7058023898,1,06:00:00,06:00:00,,,,,,0
63,node/7066654374,8,06:58:48,06:58:48,,,,,,0
63,node/7876565391,12,08:00:00,08:00:00,,,,,,0
63,node/7876641853,11,07:31:01,07:31:01,,,,,,0
63,node/9325540089,5,06:38:38,06:38:38,,,,,,0
630,node/10295423500,2,06:01:26,06:01:26,,,,,,0
630,node/10295423501,3,06:01:51,06:01:51,,,,,,0
630,node/10311330184,10,06:11:17,06:11:17,,,,,,0
630,node/10311330185,9,06:10:24,06:10:24,,,,,,0
630,node/10311330186,8,06:09:11,06:09:11,,,,,,0
630,node/10316599907,35,06:29:00,06:29:00,,,,,,0
630,node/10316599908,31,06:27:22,06:27:22,,,,,,0
630,node/10316647721,14,06:13:26,06:13:26,,,,,,0
630,node/10316647722,13,06:12:42,06:12:42,,,,,,0
630,node/10316826926,30,06:26:09,06:26:09,,,,,,0
630,node/10316826927,29,06:25:50,06:25:50,,,,,,0
630,node/10316826928,27,06:25:14,06:25:14,,,,,,0
630,node/10316826929,26,06:23:48,06:23:48,,,,,,0
630,node/10316826930,25,06:23:29,06:23:29,,,,,,0
630,node/10316826931,24,06:23:02,06:23:02,,,,,,0
630,node/10316826932,23,06:21:30,06:21:30,,,,,,0
630,node/10316826933,22,06:20:27,06:20:27,,,,,,0
630,node/10316826934,21,06:19:29,06:19:29,,,,,,0
630,node/10316826935,20,06:18:54,06:18:54,,,,,,0
630,node/10316826936,19,06:17:50,06:17:50,,,,,,0
630,node/10316826937,17,06:14:47,06:14:47,,,,,,0
630,node/10538268137,5,06:03:45,06:03:45,,,,,,0
630,node/10538268138,4,06:02:26,06:02:26,,,,,,0
630,node/10538307161,6,06:06:50,06:06:50,,,,,,0
630,node/7058225067,11,06:11:41,06:11:41,,,,,,0
630,node/7058499895,1,06:00:00,06:00:00,,,,,,0
630,node/7060486568,32,06:27:33,06:27:33,,,,,,0
630,node/7171567236,15,06:13:59,06:13:59,,,,,,0
630,node/7183549115,28,06:25:42,06:25:42,,,,,,0
630,node/7183549116,7,06:07:56,06:07:56,,,,,,0
630,node/7835899826,34,06:28:49,06:28:49,,,,,,0
630,node/7836077589,16,06:14:27,06:14:27,,,,,,0
630,node/7836077590,12,06:11:57,06:11:57,,,,,,0
630,node/9289210042,18,06:16:22,06:16:22,,,,,,0
630,node/9296285892,33,06:28:06,06:28:06,,,,,,0
631,node/10296557069,29,07:54:00,07:54:00,,,,,,0
631,node/10311349215,25,07:29:42,07:29:42,,,,,,0
631,node/10311349216,23,07:21:38,07:21:38,,,,,,0
631,node/10311349217,22,07:16:04,07:16:04,,,,,,0
631,node/10311349218,21,07:12:39,07:12:39,,,,,,0
631,node/10311349219,20,07:10:44,07:10:44,,,,,,0
631,node/10311349220,18,07:03:39,07:03:39,,,,,,0
631,node/10311349221,17,07:01:28,07:01:28,,,,,,0
631,node/10311349222,14,06:55:36,06:55:36,,,,,,0
631,node/10311349223,12,06:44:25,06:44:25,,,,,,0
631,node/10311349224,11,06:41:02,06:41:02,,,,,,0
631,node/10311349225,10,06:38:12,06:38:12,,,,,,0
631,node/10311349226,9,06:36:06,06:36:06,,,,,,0
631,node/10311349227,8,06:32:58,06:32:58,,,,,,0
631,node/10311349229,7,06:28:41,06:28:41,,,,,,0
631,node/10311349230,5,06:23:36,06:23:36,,,,,,0
631,node/10311349231,4,06:21:47,06:21:47,,,,,,0
631,node/10316684112,16,06:59:38,06:59:38,,,,,,0
631,node/10538289698,2,06:10:28,06:10:28,,,,,,0
631,node/10538297824,26,07:44:17,07:44:17,,,,,,0
631,node/6815808834,24,07:26:52,07:26:52,,,,,,0
631,node/7058499896,30,08:00:00,08:00:00,,,,,,0
631,node/7058499897,27,07:50:09,07:50:09,,,,,,0
631,node/7060277175,3,06:20:25,06:20:25,,,,,,0
631,node/7171567240,19,07:06:53,07:06:53,,,,,,0
631,node/7183549119,15,06:58:21,06:58:21,,,,,,0
631,node/7835947939,1,06:00:00,06:00:00,,,,,,0
631,node/9289210041,13,06:51:15,06:51:15,,,,,,0
631,node/9289258039,28,07:52:15,07:52:15,,,,,,0
631,node/9296225028,6,06:27:28,06:27:28,,,,,,0
632,node/10296520783,36,06:26:52,06:26:52,,,,,,0
632,node/10296520784,32,06:24:29,06:24:29,,,,,,0
632,node/10296520785,29,06:21:46,06:21:46,,,,,,0
632,node/10296520787,25,06:18:45,06:18:45,,,,,,0
632,node/10311349214,35,06:26:02,06:26:02,,,,,,0
632,node/10311349234,2,06:00:26,06:00:26,,,,,,0
632,node/10311349235,1,06:00:00,06:00:00,,,,,,0
632,node/10316919736,3,06:01:22,06:01:22,,,,,,0
632,node/10316919740,28,06:20:37,06:20:37,,,,,,0
632,node/10316919741,27,06:19:24,06:19:24,,,,,,0
632,node/10316919742,26,06:19:06,06:19:06,,,,,,0
632,node/10316919743,22,06:15:42,06:15:42,,,,,,0
632,node/10316919744,19,06:13:51,06:13:51,,,,,,0
632,node/10316919745,18,06:12:47,06:12:47,,,,,,0
632,node/10316919746,17,06:12:16,06:12:16,,,,,,0
632,node/10316919747,16,06:11:01,06:11:01,,,,,,0
632,node/10316919751,7,06:03:36,06:03:36,,,,,,0
632,node/10316919752,5,06:02:28,06:02:28,,,,,,0
632,node/10316919753,4,06:01:50,06:01:50,,,,,,0
632,node/10345409257,9,06:04:58,06:04:58,,,,,,0
632,node/10345409258,8,06:04:43,06:04:43,,,,,,0
632,node/10537141260,15,06:09:59,06:09:59,,,,,,0
632,node/10537534152,37,06:27:16,06:27:16,,,,,,0
632,node/10538297825,33,06:25:12,06:25:12,,,,,,0
632,node/10538297826,30,06:22:16,06:22:16,,,,,,0
632,node/10540066972,23,06:16:10,06:16:10,,,,,,0
632,node/10540066973,24,06:16:48,06:16:48,,,,,,0
632,node/10540066974,14,06:08:53,06:08:53,,,,,,0
632,node/10540066975,13,06:08:10,06:08:10,,,,,,0
632,node/10540066976,12,06:07:38,06:07:38,,,,,,0
632,node/10540066977,10,06:05:53,06:05:53,,,,,,0
632,node/5953580666,6,06:02:45,06:02:45,,,,,,0
632,node/6912820395,31,06:22:53,06:22:53,,,,,,0
632,node/7058185551,39,06:28:52,06:28:52,,,,,,0
632,node/7058185552,34,06:25:36,06:25:36,,,,,,0
632,node/7058225061,38,06:27:55,06:27:55,,,,,,0
632,node/7835899830,11,06:06:57,06:06:57,,,,,,0
632,node/7835899831,21,06:14:40,06:14:40,,,,,,0
632,node/7836077592,40,06:30:00,06:30:00,,,,,,0
632,node/9296285893,20,06:14:07,06:14:07,,,,,,0
633,node/10296520789,16,06:15:14,06:15:14,,,,,,0
633,node/10296520791,13,06:10:21,06:10:21,,,,,,0
633,node/10296520792,12,06:08:40,06:08:40,,,,,,0
633,node/10296520793,11,06:08:17,06:08:17,,,,,,0
633,node/10296520794,9,06:05:58,06:05:58,,,,,,0
633,node/10296520795,5,06:03:21,06:03:21,,,,,,0
633,node/10296520796,2,06:01:08,06:01:08,,,,,,0
633,node/10316599908,35,06:35:31,06:35:31,,,,,,0
633,node/10316826926,34,06:34:22,06:34:22,,,,,,0
633,node/10316826927,33,06:34:05,06:34:05,,,,,,0
633,node/10316826928,31,06:33:31,06:33:31,,,,,,0
633,node/10316826929,30,06:32:11,06:32:11,,,,,,0
633,node/10316826930,29,06:31:53,06:31:53,,,,,,0
633,node/10316826931,28,06:31:28,06:31:28,,,,,,0
633,node/10316826932,27,06:30:03,06:30:03,,,,,,0
633,node/10537278241,25,06:26:33,06:26:33,,,,,,0
633,node/10537278242,24,06:25:34,06:25:34,,,,,,0
633,node/10537278243,23,06:24:36,06:24:36,,,,,,0
633,node/10537278244,22,06:23:17,06:23:17,,,,,,0
633,node/10537534153,4,06:02:59,06:02:59,,,,,,0
633,node/10538268136,6,06:04:22,06:04:22,,,,,,0
633,node/10540006515,26,06:28:35,06:28:35,,,,,,0
633,node/10540006516,21,06:20:13,06:20:13,,,,,,0
633,node/10540006517,19,06:18:53,06:18:53,,,,,,0
633,node/10540006518,18,06:17:59,06:17:59,,,,,,0
633,node/7058185554,10,06:07:47,06:07:47,,,,,,0
633,node/7058185555,8,06:05:12,06:05:12,,,,,,0
633,node/7058185556,7,06:04:51,06:04:51,,,,,,0
633,node/7058185557,3,06:02:06,06:02:06,,,,,,0
633,node/7060486568,36,06:35:41,06:35:41,,,,,,0
633,node/7183549115,32,06:33:57,06:33:57,,,,,,0
633,node/7835899826,38,06:36:52,06:36:52,,,,,,0
633,node/7835899827,20,06:19:30,06:19:30,,,,,,0
633,node/7835899828,17,06:17:06,06:17:06,,,,,,0
633,node/7835947934,15,06:14:32,06:14:32,,,,,,0
633,node/7835947935,14,06:12:36,06:12:36,,,,,,0
633,node/7836077585,39,06:37:00,06:37:00,,,,,,0
633,node/7836077591,1,06:00:00,06:00:00,,,,,,0
633,node/9296285892,37,06:36:12,06:36:12,,,,,,0
634,node/10296520795,5,06:02:47,06:02:47,,,,,,0
634,node/10296520796,2,06:00:56,06:00:56,,,,,,0
634,node/10311330184,12,06:07:26,06:07:26,,,,,,0
634,node/10311330185,11,06:06:45,06:06:45,,,,,,0
634,node/10311330186,10,06:05:48,06:05:48,,,,,,0
634,node/10316647713,31,06:17:27,06:17:27,,,,,,0
634,node/10316647714,30,06:16:53,06:16:53,,,,,,0
634,node/10316647715,29,06:16:42,06:16:42,,,,,,0
634,node/10316647716,28,06:16:32,06:16:32,,,,,,0
634,node/10316647721,16,06:09:06,06:09:06,,,,,,0
634,node/10316647722,15,06:08:32,06:08:32,,,,,,0
634,node/10316684120,39,06:21:31,06:21:31,,,,,,0
634,node/10316826932,27,06:15:22,06:15:22,,,,,,0
634,node/10316826933,26,06:14:33,06:14:33,,,,,,0
634,node/10316826934,24,06:13:48,06:13:48,,,,,,0
634,node/10316826935,23,06:13:21,06:13:21,,,,,,0
634,node/10316826936,22,06:12:31,06:12:31,,,,,,0
634,node/10316826937,19,06:10:09,06:10:09,,,,,,0
634,node/10345772746,37,06:21:02,06:21:02,,,,,,0
634,node/10345772747,36,06:20:29,06:20:29,,,,,,0
634,node/10345772748,35,06:20:13,06:20:13,,,,,,0
634,node/10537278237,33,06:18:06,06:18:06,,,,,,0
634,node/10537534153,4,06:02:29,06:02:29,,,,,,0
634,node/10538268136,6,06:03:38,06:03:38,,,,,,0
634,node/10540113050,40,06:22:52,06:22:52,,,,,,0
634,node/10540113051,25,06:14:16,06:14:16,,,,,,0
634,node/10540113052,8,06:04:18,06:04:18,,,,,,0
634,node/7058185556,7,06:04:02,06:04:02,,,,,,0
634,node/7058185557,3,06:01:45,06:01:45,,,,,,0
634,node/7058225066,20,06:10:27,06:10:27,,,,,,0
634,node/7058225067,13,06:07:45,06:07:45,,,,,,0
634,node/7060277170,41,06:24:00,06:24:00,,,,,,0
634,node/7060486569,38,06:21:23,06:21:23,,,,,,0
634,node/7171567235,32,06:17:48,06:17:48,,,,,,0
634,node/7171567236,17,06:09:32,06:09:32,,,,,,0
634,node/7183549116,9,06:04:50,06:04:50,,,,,,0
634,node/7836077586,34,06:19:24,06:19:24,,,,,,0
634,node/7836077589,18,06:09:54,06:09:54,,,,,,0
634,node/7836077590,14,06:07:57,06:07:57,,,,,,0
634,node/7836077591,1,06:00:00,06:00:00,,,,,,0
634,node/9289210042,21,06:11:23,06:11:23,,,,,,0
635,node/10296520783,30,06:18:07,06:18:07,,,,,,0
635,node/10311349214,29,06:17:20,06:17:20,,,,,,0
635,node/10311349215,27,06:16:37,06:16:37,,,,,,0
635,node/10311349216,25,06:15:10,06:15:10,,,,,,0
635,node/10311349217,24,06:14:10,06:14:10,,,,,,0
635,node/10311349218,23,06:13:33,06:13:33,,,,,,0
635,node/10311349219,22,06:13:12,06:13:12,,,,,,0
635,node/10311349220,20,06:11:55,06:11:55,,,,,,0
635,node/10311349221,19,06:11:31,06:11:31,,,,,,0
635,node/10311349222,16,06:10:28,06:10:28,,,,,,0
635,node/10311349223,14,06:08:26,06:08:26,,,,,,0
635,node/10311349224,13,06:07:50,06:07:50,,,,,,0
635,node/10311349225,12,06:07:19,06:07:19,,,,,,0
635,node/10311349226,11,06:06:56,06:06:56,,,,,,0
635,node/10311349227,10,06:06:22,06:06:22,,,,,,0
635,node/10311349228,9,06:05:58,06:05:58,,,,,,0
635,node/10311349229,8,06:05:35,06:05:35,,,,,,0
635,node/10311349230,6,06:04:40,06:04:40,,,,,,0
635,node/10311349231,5,06:04:20,06:04:20,,,,,,0
635,node/10316684112,18,06:11:11,06:11:11,,,,,,0
635,node/10537534152,31,06:18:28,06:18:28,,,,,,0
635,node/10538289698,3,06:02:17,06:02:17,,,,,,0
635,node/10540116943,2,06:01:05,06:01:05,,,,,,0
635,node/6815808834,26,06:16:07,06:16:07,,,,,,0
635,node/7058185551,33,06:19:57,06:19:57,,,,,,0
635,node/7058185552,28,06:16:56,06:16:56,,,,,,0
635,node/7058225061,32,06:19:04,06:19:04,,,,,,0
635,node/7060277175,4,06:04:05,06:04:05,,,,,,0
635,node/7060277177,1,06:00:00,06:00:00,,,,,,0
635,node/7171567240,21,06:12:30,06:12:30,,,,,,0
635,node/7183549119,17,06:10:58,06:10:58,,,,,,0
635,node/7836077592,34,06:21:00,06:21:00,,,,,,0
635,node/9289210041,15,06:09:40,06:09:40,,,,,,0
635,node/9296225028,7,06:05:22,06:05:22,,,,,,0
636,node/10296520789,19,07:49:32,07:49:32,,,,,,0
636,node/10296520791,16,07:22:28,07:22:28,,,,,,0
636,node/10296520792,14,07:13:03,07:13:03,,,,,,0
636,node/10296520794,12,06:58:06,06:58:06,,,,,,0
636,node/10296520795,9,06:43:35,06:43:35,,,,,,0
636,node/10314834898,3,06:06:13,06:06:13,,,,,,0
636,node/10314834902,1,06:00:00,06:00:00,,,,,,0
636,node/10537534153,8,06:41:33,06:41:33,,,,,,0
636,node/10537894025,5,06:15:40,06:15:40,,,,,,0
636,node/10537894026,4,06:10:09,06:10:09,,,,,,0
636,node/10537894027,2,06:03:34,06:03:34,,,,,,0
636,node/10538268136,10,06:49:15,06:49:15,,,,,,0
636,node/10540200048,20,07:53:37,07:53:37,,,,,,0
636,node/10540200049,15,07:15:22,07:15:22,,,,,,0
636,node/10540200050,6,06:30:48,06:30:48,,,,,,0
636,node/7058185554,13,07:08:08,07:08:08,,,,,,0
636,node/7058185556,11,06:51:55,06:51:55,,,,,,0
636,node/7058185557,7,06:36:40,06:36:40,,,,,,0
636,node/7835899828,21,08:00:00,08:00:00,,,,,,0
636,node/7835947934,18,07:45:38,07:45:38,,,,,,0
636,node/7835947935,17,07:34:55,07:34:55,,,,,,0
637,node/10296520783,13,07:14:49,07:14:49,,,,,,0
637,node/10296520784,10,07:00:02,07:00:02,,,,,,0
637,node/10296520785,7,06:43:06,06:43:06,,,,,,0
637,node/10296520786,6,06:36:31,06:36:31,,,,,,0
637,node/10296520787,5,06:24:36,06:24:36,,,,,,0
637,node/10296520788,4,06:13:44,06:13:44,,,,,,0
637,node/10311349214,12,07:09:36,07:09:36,,,,,,0
637,node/10314834896,18,07:43:57,07:43:57,,,,,,0
637,node/10314834897,20,07:53:32,07:53:32,,,,,,0
637,node/10314834899,21,07:55:59,07:55:59,,,,,,0
637,node/10314834900,22,08:00:00,08:00:00,,,,,,0
637,node/10537534152,14,07:17:16,07:17:16,,,,,,0
637,node/10537894023,19,07:49:54,07:49:54,,,,,,0
637,node/10538297826,8,06:46:13,06:46:13,,,,,,0
637,node/10540066973,3,06:09:34,06:09:34,,,,,,0
637,node/10540200047,2,06:05:53,06:05:53,,,,,,0
637,node/6912820395,9,06:50:06,06:50:06,,,,,,0
637,node/7058185551,16,07:27:11,07:27:11,,,,,,0
637,node/7058185552,11,07:06:54,07:06:54,,,,,,0
637,node/7058185553,1,06:00:00,06:00:00,,,,,,0
637,node/7058225061,15,07:21:16,07:21:16,,,,,,0
637,node/7836077592,17,07:34:15,07:34:15,,,,,,0
638,node/10296715480,27,07:36:40,07:36:40,,,,,,0
638,node/10296715481,24,07:18:38,07:18:38,,,,,,0
638,node/10296715482,23,07:15:26,07:15:26,,,,,,0
638,node/10296715483,22,07:10:35,07:10:35,,,,,,0
638,node/10296715485,21,07:04:52,07:04:52,,,,,,0
638,node/10296715486,19,07:01:21,07:01:21,,,,,,0
638,node/10296715487,12,06:37:46,06:37:46,,,,,,0
638,node/10296715488,11,06:34:12,06:34:12,,,,,,0
638,node/10296715489,9,06:28:38,06:28:38,,,,,,0
638,node/10296715490,8,06:25:00,06:25:00,,,,,,0
638,node/10314834892,16,06:47:26,06:47:26,,,,,,0
638,node/10314834893,14,06:43:36,06:43:36,,,,,,0
638,node/10314834898,3,06:03:45,06:03:45,,,,,,0
638,node/10314834902,1,06:00:00,06:00:00,,,,,,0
638,node/10537894025,5,06:09:27,06:09:27,,,,,,0
638,node/10537894026,4,06:06:08,06:06:08,,,,,,0
638,node/10537894027,2,06:02:09,06:02:09,,,,,,0
638,node/10540411650,35,07:57:33,07:57:33,,,,,,0
638,node/10540411652,30,07:44:29,07:44:29,,,,,,0
638,node/10540411653,28,07:38:07,07:38:07,,,,,,0
638,node/7058050530,20,07:03:19,07:03:19,,,,,,0
638,node/7066086753,33,07:55:16,07:55:16,,,,,,0
638,node/7066086754,32,07:50:14,07:50:14,,,,,,0
638,node/7066086755,26,07:27:58,07:27:58,,,,,,0
638,node/7160672808,37,08:00:00,08:00:00,,,,,,0
638,node/7160672809,29,07:41:25,07:41:25,,,,,,0
638,node/7160672810,25,07:22:04,07:22:04,,,,,,0
638,node/7160672812,15,06:44:02,06:44:02,,,,,,0
638,node/7160738662,31,07:48:00,07:48:00,,,,,,0
638,node/7842852286,34,07:57:00,07:57:00,,,,,,0
638,node/9289220169,18,06:56:37,06:56:37,,,,,,0
638,node/9289220170,17,06:51:09,06:51:09,,,,,,0
638,node/9289220171,10,06:30:23,06:30:23,,,,,,0
638,node/9289258035,13,06:39:20,06:39:20,,,,,,0
638,node/9289258036,7,06:20:15,06:20:15,,,,,,0
638,node/9289796144,6,06:14:56,06:14:56,,,,,,0
638,node/9325540084,36,07:59:20,07:59:20,,,,,,0
639,node/10296548824,30,07:43:56,07:43:56,,,,,,0
639,node/10296548825,29,07:39:43,07:39:43,,,,,,0
639,node/10296727803,28,07:35:38,07:35:38,,,,,,0
639,node/10296727804,26,07:31:56,07:31:56,,,,,,0
639,node/10296727807,17,06:56:11,06:56:11,,,,,,0
639,node/10296727808,16,06:54:44,06:54:44,,,,,,0
639,node/10296745509,15,06:52:44,06:52:44,,,,,,0
639,node/10296745510,12,06:43:30,06:43:30,,,,,,0
639,node/10296745511,11,06:40:40,06:40:40,,,,,,0
639,node/10296745512,10,06:37:03,06:37:03,,,,,,0
639,node/10296745513,9,06:30:54,06:30:54,,,,,,0
639,node/10296745514,8,06:21:41,06:21:41,,,,,,0
639,node/10296745515,4,06:10:22,06:10:22,,,,,,0
